no_loc_or_reset	No ha establecido una ubicación o se restableció. Envíelo tocando 🌍 / 📎 o enviando una URL de Google Maps. También puede escribir \ "ayuda \" en cualquier momento.
ida_found	Anomalía dirigida por intención encontrada
ida_type	Tipo: {0}
ida_radius	Radio: {0}
ida_power	Poder: {0}
ida_bearing	Rodamiento: {0}
ida_zscore	puntaje z: {0}
randpoint_generated	Punto aleatorio generado
suggested_time	Tiempo sugerido: {0}
blind_spots_more_menu	¿Qué te gustaría conseguir?  <br>Los puntos cuánticos son aleatorios individuales (posibles puntos ciegos). Los puntos misteriosos son un tipo de punto aleatorio.
invalid_action	Esa no es una acción válida.
agree_to_terms_q	¿Está de acuerdo con los términos de uso y la política de privacidad, y para ser un Randonaut con buen comportamiento?
toc_dontagree	No
toc_doagree	estoy de acuerdo
toc_shame	Es una pena. Tantas aventuras aleatorias te están esperando.
toc_invalid_answer	Esa no es una respuesta válida. {0}
qd_min1	Ingrese un número mínimo inclusivo mayor o igual a 1. Para lanzar una moneda ingrese 1 y asígnele caras
qd_min2	Mínimo no válido Ingrese el mínimo deseado:
qd_min3	El mínimo debe ser mayor o igual que 1. Intente nuevamente:
qd_min4	Mínimo no válido, debe ser menor o igual a 254. Inténtelo de nuevo:
qd_max1	Ingrese un número máximo inclusivo mayor que el mínimo, hasta 255. Para lanzar una moneda, ingrese 2 y asígnele colas:
qd_max2	Máximo no válido Ingrese el máximo deseado:
qd_max3	Máximo debe ser mayor que 1. Intente nuevamente:
qd_max4	Máximo no válido, debe ser menor o igual a 255. Inténtelo de nuevo:
qd_minmax	El mínimo ({0}) debe ser menor que el máximo ({1}). Ajustándolo a {2}.
qd_rolling	Laminación...
qd_results	Resultado: {0} [{1},{2}]. ¿Lanza otra vez?
qd_onlyyess	Sí o no, nada más.
err_no_entropy_fetch	No se pudieron recuperar nuevos datos aleatorios.
err_qrng_service_failed	El servicio no devolvió datos aleatorios.
err_qrng_error	Lo sentimos, hubo un error de fuente de entropía cuántica necesaria para aleatorizar. Intenta un poco más tarde.
scan_choose_kind	Elija el tipo de escaneo:
scan_invalid_action	Ese no es un escaneo válido.
scan_attractor	Escaneo Atractor
scan_void	Escaneo Vacío
scan_anomaly	Escaneo Anomalía
scan_pair	Escanear Par
scan_sesson_inplace	Su sesión de escaneo ya está en progreso.
tr_did_you_visit	¿Visitaste o te acercaste al punto, y te gustaría hacer un informe de viaje?
tr_yes_sans_report	Sí sin informar
tr_yes_report	Sí con informe!
tr_invalid_choice	Esa no es una opción válida.
tr_set_intent_q	¿Estableciste una intención?
tr_enter_intent	¿Cuál fue tu intención?
tr_hope_had_fun	Espero que hayas tenido un viaje divertido!
tr_collect_artifacts_q	¿Coleccionaste algún artefacto?
tr_wow_and_astounding_q	¿Fue su viaje "asombroso y asombroso"?
tr_meaningfulness_q	Califique el significado de su viaje (o ingrese su propia palabra):
tr_enriching	Enriquecedor
tr_meaningful	Significativo
tr_casual	Casual
tr_meaningless	Sin sentido
tr_emotional_q	Califique el factor emocional (o ingrese su propia palabra):
tr_dopamine_hit	Golpe de dopamina
tr_inspirational	Inspirador
tr_plain	Llanura
tr_anxious	Ansioso
tr_despair	Desesperación
tr_dread	Pavor
tr_importance_q	Califique la importancia (o ingrese su propia palabra):
tr_lifechanging	Cambio de vida
tr_influential	Influyente
tr_ordinary	Ordinario
tr_waste_time	Pérdida de tiempo
tr_strangeness_q	Califique la extrañeza (o ingrese su propia palabra):
tr_woowooweird	Woo-woo raro
tr_strange	Extraño
tr_normal	Normal
tr_nothing	Nada
tr_synchronicity_q	Califique el factor de sincronización (o ingrese su propia palabra):
tr_dirk_gently	Dirk gentilmente
tr_mind_blowing	Alucinante
tr_somewhat	Algo
tr_boredom	Aburrimiento
tr_wanna_upload_photos_q	¿Quieres subir fotos?
tr_upload_photos_now	Sube las fotos que tomaste ahora. Envíelos todos a la vez, ya que el envío está limitado a un mensaje.
tr_not_valid_upload	Esa no es una carga válida.
tr_error_photo_upload	Lo sentimos, se produjo un error al subir tu foto.
tr_photo_uploads_temp_disabled	Las cargas de fotos se desactivan temporalmente mientras cambiamos algunas cosas, ¡lo siento!
tr_write_report	Por último, escriba su informe. Escribir su informe se limita a ser enviado en un mensaje.
tr_tweet	¡Tuitea tu informe!
tr_thanks	Gracias por el informe!
welcome_back	Bienvenido de nuevo a Randonautica!
dont_forgot_send_loc	No olvides enviar tu ubicación actual.
iap_invalid_receipt	Recibo de compra no válido: {0}. Serás reportado.
iap_maps_pack_enabled	Complemento Maps Pack habilitado.
iap_search_water_points_enabled	Complemento de búsqueda de lugares y omitir paquete de puntos de agua habilitado. Establezca su ubicación escribiendo \ "buscar <nombre de lugar o dirección> \".
iap_everything_enabled	El complemento Everything Pack habilitado. Establezca su ubicación escribiendo \ "buscar <nombre de lugar o dirección> \".
iap_all_disabled	Todos los complementos deshabilitados.
iap_no_purchases	No tienes historial de compras.
iap_buy	COMPRAR
iap_enable	HABILITAR
iap_maps_pack	Pack de mapas
iap_maps_pack_desc	Vista previa en la aplicación de mapas y calles
iap_search_water_points	Buscar lugar + Saltar paquete de agua
iap_search_water_points_desc	Busque por nombres de lugares y omita puntos de agua
iap_everything_pack	El paquete de todo
iap_everything_pack_desc	Mapas + Búsqueda de ubicación + Saltar paquetes de agua
iap_enabling...	Habilitando la función ...
iap_thanks_enabling	Gracias. Habilitando ahora ...
sending_location	Enviando su ubicación ...
connecting_bot	Conectando a bot ...
sending_entropy	Enviando entropía ...
dl_x_remaining	Actualmente tienes {0} puntos. Se consume 1 punto cada vez que genera una ubicación. Su saldo se recargará gratis hasta un máximo de {1} puntos cada día que abra la aplicación.
dl_x_tokens	Actualmente tienes {0} puntos.
dl_no_tokens	No te quedan más puntos. Recargue desde el menú Complementos (solo aplicación) o espere 24 horas para su recarga gratuita.
iap_added_x_points	Se agregaron {0} puntos. Ahora tienes {1}.
iap_infinite_points_enabled	Puntos infinitos habilitados.
iap_20km_radius_extended	Radio de búsqueda máximo extendido a 20 km.
iap_add_20_t	Agregar 20 puntos
iap_add_20_d	Te da 20 puntos más
iap_add_60_t	Añadir 60 puntos
iap_add_60_d	Te da 60 puntos más
iap_20km_r_t	Extender el radio a 20 km
iap_20km_r_d	Extiende el radio de búsqueda a 20 km.
iap_everything_t	El paquete de todo
iap_everything_d	Todos los paquetes + puntos infinitos
iap_infinnypoints_t	Puntos infinitos
iap_infinnypoints_d	Encuentra un número ilimitado de ubicaciones
dont_tresspass	Si este punto está en propiedad privada, ¡NO TRASLACE! Nunca ingrese a áreas peligrosas como trenes / ferrocarriles, zonas restringidas, etc. No ingrese a propiedades vacantes. Siga sus leyes y regulaciones locales y estatales. Sea respetuoso, responsable y de mente positiva en todo momento mientras hace Randonauting.
pro_tips_1	Tips/Consejos
pro_tips_2	Usar Randonautica con una mentalidad positiva.
pro_tips_3	Cargue siempre con usted una bolsa de basura en modo de ayudar al medio ambiente mientras te aventuras con Randonautica.
pro_tips_4	Intente aventurarse en grupo o con un amigo, evite ir solo a lugares desconocidos.
pro_tips_5	Randonautear se realiza mejor como una actividad diurna.
pro_tips_6	Siempre salir con un teléfono bien cargado.
pro_tips_7	Usar la conciencia situacional.
pro_tips_8	Sea respetuoso con los propietarios, nunca traspasar propiedades privadas sin permiso alguno.
pro_tips_9	Obedezca todas las regulaciones de cuarentena, toque de queda y distancia social que se hayan decretado en su área.
pro_tips_10	No entrar a zonas peligrosas o inseguras.
